Nombre Estacion	Nro Estacion	Año	Mes	Dia	Temperatura media diaria	Temperatura de rocio	Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	Viento medio (m/s)	Máximo viento sostenido (m/s)	Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo
Iguazu_Aero	870970	2013	1	14	25,7	20,3	1010,5	979,9	13,7	2,4	4,1	32,2	18	0	0	0	0
Iguazu_Aero	870970	2013	1	15	25,1	21,5	1008,1	977,5	13,7	3,1	7,2	33	19	0	0	0	0
Iguazu_Aero	870970	2013	1	16	24,2	19,6	1006,7	976	14,2	3,1	5,1	32,2	17	0	0	0	0
Iguazu_Aero	870970	2013	1	17	25,6	20,6	1008,1	977,6	13,2	2,5	3,6	33,2	18,8	0	0	0	0
Iguazu_Aero	870970	2013	1	18	27,2	21,8	1008,4	978	13,7	2,9	10,3	34	20	0	0	0	0
Iguazu_Aero	870970	2013	1	19	26,8	20,2	1009,2	978,8	13,5	4,4	9,8	34	20,2	0	0	0	0
Iguazu_Aero	870970	2013	1	20	24,3	18,2	1011,4	980,8	14,6	3,9	6,2	33	17,7	0	0	0	0
Iguazu_Aero	870970	2013	1	21	25	19,2	1013,3	982,5	13,5	3,1	7,7	32	18,4	0	0	0	0
Iguazu_Aero	870970	2013	1	22	25,2	18,1	1015,1	984,3	13,2	3,2	5,1	31	18,5	0	0	0	0
Iguazu_Aero	870970	2013	1	23	26,3	20,1	1013,2	982,6	13,4	2,1	5,1	33	19,3	0	0	0	0
Iguazu_Aero	870970	2013	1	24	27,3	21,9	1007,8	977,5	13,5	2,6	5,1	34,4	19,8	0	0	0	0
Iguazu_Aero	870970	2013	1	25	24,1	21,3	1007,5	977,1	13,4	4,3	13,4	35,4	20,2	0	1	0	0
Iguazu_Aero	870970	2013	1	26	22,9	18,1	1011,2	980,3	10,3	4,3	6,2	28,3	18,9	1	0	0	0
Iguazu_Aero	870970	2013	1	27	23,7	17,1	1012,1	981,2	13,2	3	4,6	32	15,3	0	0	0	0
Iguazu_Aero	870970	2013	1	28	26,8	19	1012,1	981,5	13,4	2,5	4,1	36	18	0	0	0	0
Iguazu_Aero	870970	2013	1	29	28,4	20,6	1012,2	981,9	13,4	2,7	5,1	36,7	20,4	0	0	0	0
Iguazu_Aero	870970	2013	1	30	28,3	20,9	1010,9	980,5	13,2	2,7	5,1	35,5	20,7	0	0	0	0
Iguazu_Aero	870970	2013	1	31	27,6	20,6	1008,8	978,4	13,4	2,6	5,7	35,6	18,8	0	0	0	0
Iguazu_Aero	870970	2013	2	1	28,5	21,9	1008,2	978	13,8	2,9	6,2	36	21,8	0	0	0	0
Iguazu_Aero	870970	2013	2	2	27,4	23,4	1009,2	978,9	13,2	3,2	8,2	35,5	22	0	1	0	0
Iguazu_Aero	870970	2013	2	3	25,9	22	1009,1	978,6	12,6	4	9,3	34,7	21	1	1	0	0
Iguazu_Aero	870970	2013	2	4	25,2	18,3	1009,5	978,9	13,4	3,3	6,2	32,8	18	0	0	0	0
Iguazu_Aero	870970	2013	2	5	25,7	18,7	1009,4	978,8	13,5	2,2	5,1	34	17,4	0	0	0	0
Iguazu_Aero	870970	2013	2	6	24,7	19,8	1009,3	978,8	13	3,2	9,3	34,7	20,2	0	1	0	0
Iguazu_Aero	870970	2013	2	7	23,3	19,3	1011	980,2	11,7	3	6,2	34,4	18	0	0	0	0
Iguazu_Aero	870970	2013	2	8	23,6	20	1010,8	980	13,2	2,5	5,1	31,3	17,7	0	1	0	0
Iguazu_Aero	870970	2013	2	9	23,5	20,3	1010,8	980	13,7	2,2	5,1	31,4	18,6	0	0	0	0
Iguazu_Aero	870970	2013	2	10	25,1	21,2	1009,8	979,1	13,8	2,1	4,1	32	20	0	0	0	0
Iguazu_Aero	870970	2013	2	11	23,3	21,9	1008,8	978,1	11,7	2,4	6,7	32,5	20,5	0	1	0	0
Iguazu_Aero	870970	2013	2	12	24,7	22,4	1008	977,3	12,1	2,9	5,1	31	21	0	1	0	0
Iguazu_Aero	870970	2013	2	13	22,9	22,5	1009,5	978,8	10	2,8	6,2	30,8	21	0	1	0	0
Iguazu_Aero	870970	2013	2	14	21,8	21,8	1010,7	979,7	6,8	3,3	6,2	26,6	20,6	0	1	0	0
Iguazu_Aero	870970	2013	2	15	23,7	23,6	1009,9	979	9,8	1,8	6,2	27	21	0	1	0	0
Iguazu_Aero	870970	2013	2	16	23,9	23,2	1008,7	978	10,5	2,6	7,2	30,2	21,5	1	1	0	0
Iguazu_Aero	870970	2013	2	17	26,5	23,2	1008	977,5	11,6	2,7	5,7	34	20,8	0	1	0	0
Iguazu_Aero	870970	2013	2	18	25,2	22,7	1009,7	979,3	13,5	3,8	8,2	34,5	21,8	0	1	0	0
Iguazu_Aero	870970	2013	2	19	24,1	22,6	1012,3	981,6	11,9	2,6	4,6	34,3	21,3	0	1	0	0
Iguazu_Aero	870970	2013	2	20	25,6	23,2	1011	980,4	13,2	1,3	4,1	32	22	0	1	0	0
Iguazu_Aero	870970	2013	2	21	24,6	23,8	1011,4	980,7	11,7	1,8	4,1	32,3	22,2	0	1	0	0
Iguazu_Aero	870970	2013	2	22	25,8	22,3	1013,1	982,4	8,9	2,3	5,1	31	21,8	1	0	0	0
Iguazu_Aero	870970	2013	2	23	25,8	21,1	1012,1	981,4	12,6	2,6	5,1	33	18,2	0	0	0	0
Iguazu_Aero	870970	2013	2	24	26,3	21,8	1010	979,5	14	3,2	6,2	33,5	20	0	0	0	0
Iguazu_Aero	870970	2013	2	25	24,6	22,9	1009,3	978,6	13,2	2,6	5,7	32,6	22	0	1	0	0
Iguazu_Aero	870970	2013	2	26	23,9	21,2	1010,8	980	10,3	3,1	7,2	30	19,4	1	0	0	0
Iguazu_Aero	870970	2013	2	27	22,6	17,8	1013,1	982,1	13,2	3,3	5,1	29,7	16,5	0	0	0	0
Iguazu_Aero	870970	2013	2	28	24	19,3	1012	981,1	13,4	2,9	5,1	33,2	15,8	0	0	0	0
Iguazu_Aero	870970	2013	3	1	26,1	21,8	1010,6	980	13,5	2,8	5,1	34	19,5	0	0	0	0
Iguazu_Aero	870970	2013	3	2	26,1	21,6	1010,1	979,7	13,4	2,3	6,2	34	19,5	0	0	0	0
Iguazu_Aero	870970	2013	3	3	25,6	23,2	1011,7	981,1	13,8	2,5	5,1	33,2	21,6	0	0	0	0
Iguazu_Aero	870970	2013	3	4	25	23,7	1011,3	980,7	12,4	2,5	7,7	31	23	0	1	0	0
Iguazu_Aero	870970	2013	3	5	22,2	20,4	1011,3	980,4	11,7	4,8	9,3	27,2	19,5	0	1	0	0
Iguazu_Aero	870970	2013	3	6	21,6	19,1	1010,9	979,8	12,1	1,9	3,6	29	15,8	0	0	0	0
Iguazu_Aero	870970	2013	3	7	22,9	21,9	1011,6	980,8	11,1	2	5,1	30,5	19,7	0	1	0	0
Iguazu_Aero	870970	2013	3	8	24,5	22,4	1013,2	982,3	11,9	2,3	4,1	32	18,8	0	0	0	0
Iguazu_Aero	870970	2013	3	9	24,7	23,2	1011	980,4	13,7	3	8,2	32,8	22	0	1	0	0
Iguazu_Aero	870970	2013	3	10	22,4	22	1008	977,3	12,7	4	15,4	29	20,2	0	1	0	0
Iguazu_Aero	870970	2013	3	11	21,4	20,9	1007,6	976,7	9,2	2,1	4,1	29,5	18,9	1	1	0	0
Iguazu_Aero	870970	2013	3	12	23,1	22	1005,2	974,5	13	4,9	11,8	30,6	19,5	0	1	0	0
Iguazu_Aero	870970	2013	3	13	21,2	19,4	1007,5	976,6	11,3	5	7,7	30,7	17,5	0	1	0	0
Iguazu_Aero	870970	2013	3	14	22,5	20,1	1011,2	980,3	10	2,9	6,2	31	16,9	1	1	0	0
Iguazu_Aero	870970	2013	3	15	22,1	20,7	1013,2	982,2	11,9	2,1	3,1	31	18	0	1	0	0
Iguazu_Aero	870970	2013	3	16	24,4	22,2	1014,5	983,6	10,9	4,2	6,2	29	21	0	1	0	0
Iguazu_Aero	870970	2013	3	17	23,8	20,4	1014,6	983,7	13,8	4,3	7,2	29,4	18	0	0	0	0
Iguazu_Aero	870970	2013	3	18	21,9	19,2	1015,1	984,1	12,9	2,7	5,1	29,8	19,6	0	1	0	0
Iguazu_Aero	870970	2013	3	19	21,8	18,8	1013,5	982,5	11,6	2,8	5,1	25,8	18,7	0	0	0	0
Iguazu_Aero	870970	2013	3	20	20,6	19,6	1009,8	978,8	12,7	2,5	6,2	26	19	0	1	0	0
Iguazu_Aero	870970	2013	3	21	20,9	19,6	1011,1	979,9	9,3	1,4	4,1	27	17,9	0	1	0	0
Iguazu_Aero	870970	2013	3	22	21,7	18,3	1014,5	983,4	13	2,8	4,6	27,3	16	1	0	0	0
Iguazu_Aero	870970	2013	3	23	22,2	18,9	1013,9	982,9	13,5	1,6	4,1	30	16	0	0	0	0
Iguazu_Aero	870970	2013	3	24	21,8	20,2	1010,2	979,3	12,7	2,7	6,2	30,2	17,2	0	1	0	0
Iguazu_Aero	870970	2013	3	25	21,2	18,8	1011	979,8	8,7	2,3	4,1	29	16,8	1	0	0	0
Iguazu_Aero	870970	2013	3	26	23,2	19,3	1013,8	982,8	13	3,4	6,2	30	18	0	0	0	0
Iguazu_Aero	870970	2013	3	27	20,6	15	1015,5	984,4	13,5	4,3	5,7	30	13,4	0	0	0	0
Iguazu_Aero	870970	2013	3	28	18,9	14,6	1016,1	984,7	13,8	2,8	4,1	27	12	0	0	0	0
Iguazu_Aero	870970	2013	3	29	22,5	18,3	1016	984,9	13,5	2,7	7,2	29	16	0	0	0	0
Iguazu_Aero	870970	2013	3	30	22,2	17,9	1016,2	985,1	13,5	2,3	6,2	29,4	16,8	0	0	0	0
Iguazu_Aero	870970	2013	3	31	22,9	19,5	1015	983,9	12,9	2,5	5,1	31	15,5	0	0	0	0
Iguazu_Aero	870970	2013	4	1	25,2	21,8	1012,9	982,1	14	2,9	6,7	32	18,9	0	0	0	0
Iguazu_Aero	870970	2013	4	2	22,6	21,2	1012,4	981,5	10,9	3,2	9,3	32	19,7	0	1	0	0
Iguazu_Aero	870970	2013	4	3	22,7	21,2	1012,5	981,6	12,1	1,9	5,1	28	19	0	0	0	0
Iguazu_Aero	870970	2013	4	4	22,5	22	1009,7	978,9	10,3	3,5	12,3	28,3	20,7	0	1	0	0
Iguazu_Aero	870970	2013	4	5	21,1	18,3	1010	978,9	12,1	2,7	5,1	25	18	0	1	0	0
Iguazu_Aero	870970	2013	4	6	20,1	18,1	1011,5	980,3	13,5	2,2	4,1	26	14,6	0	0	0	0
Iguazu_Aero	870970	2013	4	7	22,4	20,9	1012,6	981,6	14	1,4	3,6	27	18,4	0	0	0	0
Iguazu_Aero	870970	2013	4	8	23,4	21,4	1012,7	981,8	11,9	2,3	4,1	29	18,8	0	0	0	0
Iguazu_Aero	870970	2013	4	9	23,2	20,4	1013,3	982,4	13,8	0,8	3,6	30	17	0	0	0	0
Iguazu_Aero	870970	2013	4	10	24,3	21,1	1011,9	981,1	13,2	1,6	3,6	30,2	18,1	0	0	0	0
Iguazu_Aero	870970	2013	4	11	24,1	21,1	1010,1	979,4	13,5	2,9	8,7	30	20	0	0	0	0
Iguazu_Aero	870970	2013	4	12	21,5	20,9	1008,2	977,4	10,5	3,4	6,2	29,8	19	0	1	0	0
Iguazu_Aero	870970	2013	4	13	19,1	17,2	1013,7	982,4	11,4	5,7	10,3	24,3	17	0	1	0	0
Iguazu_Aero	870970	2013	4	14	15,3	11,8	1017,2	985,4	10,3	3,8	5,7	23,3	9	1	0	0	0
Iguazu_Aero	870970	2013	4	15	16,4	11,8	1018,2	986,3	12,7	3,5	7,7	25	8,8	0	0	0	0
Iguazu_Aero	870970	2013	4	16	17,3	13,2	1016,5	984,9	13,5	3,1	6,2	25,2	10,5	0	0	0	0
Iguazu_Aero	870970	2013	4	17	17,7	13,6	1016,8	985,2	13,4	2,4	3,6	25,5	10	0	0	0	0
Iguazu_Aero	870970	2013	4	18	17,2	13,3	1016,9	985,2	14,3	2	4,1	26,2	9,2	0	0	0	0
Iguazu_Aero	870970	2013	4	19	19,5	15,6	1017,3	985,9	12,6	2,4	3,6	27	12	0	0	0	0
Iguazu_Aero	870970	2013	4	20	19,8	16,6	1017,6	986,2	13,2	2,2	5,1	27,4	12,8	0	0	0	0
Iguazu_Aero	870970	2013	4	21	20,4	16,8	1017,8	986,5	13,2	1,9	4,1	28	13,8	0	0	0	0
Iguazu_Aero	870970	2013	4	22	20,2	16,6	1019,6	988,1	13,2	2,4	6,2	27,4	13,8	0	0	0	0
Iguazu_Aero	870970	2013	4	23	20,1	15,8	1020,3	988,8	13,5	1,9	4,1	27	13	0	0	0	0
Iguazu_Aero	870970	2013	4	24	19,7	16	1019,6	988,1	13,2	1,1	3,6	27,5	13	0	0	0	0
Iguazu_Aero	870970	2013	4	25	20,4	16,6	1017,5	986,2	13,5	2	4,1	27,6	13	0	0	0	0
Iguazu_Aero	870970	2013	4	26	20,7	17,4	1016,2	985	13,4	1,6	4,1	28,4	14	0	0	0	0
Iguazu_Aero	870970	2013	4	27	22,7	20,2	1014,5	983,4	13,7	2,2	4,1	29	16,4	0	0	0	0
Iguazu_Aero	870970	2013	4	28	23,2	20,2	1014,4	983,5	11,9	2,5	5,1	29,8	18	0	0	0	0
Iguazu_Aero	870970	2013	4	29	20,8	19,4	1013,9	982,9	13	2,8	6,2	29,5	17,9	0	1	0	0
Iguazu_Aero	870970	2013	4	30	20,8	19,4	1014,2	983	10,5	1,4	4,1	28	16,5	0	0	0	0
Iguazu_Aero	870970	2013	5	1	23,1	20,3	1014,3	983,3	13,2	2,4	6,7	30	18	0	0	0	0
Iguazu_Aero	870970	2013	5	2	23,9	20,9	1013,1	982,2	13,2	2,9	5,1	31,2	18,4	0	0	0	0
Iguazu_Aero	870970	2013	5	3	23,9	20,9	1010,8	980,1	11,6	2,8	6,2	32	17,9	0	0	0	0
Iguazu_Aero	870970	2013	5	4	19,8	19,2	1012,6	981,6	11,4	3,8	7,7	31	17	0	1	0	0
Iguazu_Aero	870970	2013	5	5	18,6	17,1	1015,6	984,1	10,8	3,5	6,2	24,8	15,8	1	0	0	0
Iguazu_Aero	870970	2013	5	6	15,9	13	1017,9	986,1	10,8	2,7	5,1	24,9	10	1	0	0	0
Iguazu_Aero	870970	2013	5	7	14,6	12	1020,6	988,6	12,2	2,9	8,7	22,2	8	1	0	0	0
Iguazu_Aero	870970	2013	5	8	13,4	9,9	1020,4	988,2	13,2	2,4	4,6	23	6,4	0	0	0	0
Iguazu_Aero	870970	2013	5	9	15,1	12,1	1019,9	987,8	13,2	2,3	5,1	25	6,6	0	0	0	0
Iguazu_Aero	870970	2013	5	10	16,4	13,2	1017,4	985,6	12,9	3,1	5,1	25,4	8,4	0	0	0	0
Iguazu_Aero	870970	2013	5	11	17,4	13,8	1016,6	984,9	13,2	2,8	4,1	27	10,4	0	0	0	0
Iguazu_Aero	870970	2013	5	12	16,4	15,9	1015,8	984,2	9,2	3,4	6,7	27,5	12,5	0	1	0	0
Iguazu_Aero	870970	2013	5	13	17,4	17,4	1014,1	982,5	8,4	3,3	8,2	20	15	0	1	0	0
Iguazu_Aero	870970	2013	5	14	18,4	17,8	1014,4	983	9,2	2,9	6,2	22	16,4	0	1	0	0
Iguazu_Aero	870970	2013	5	15	18,2	18,2	1012,4	981	4	2,5	6,2	22,4	17,5	1	1	0	0
Iguazu_Aero	870970	2013	5	16	16,1	14	1017,2	985,6	10,6	5,6	10,3	19,2	12	0	1	0	0
Iguazu_Aero	870970	2013	5	17	12,1	9,9	1021,3	988,9	13,2	3,3	5,1	19,7	5,6	0	0	0	0
Iguazu_Aero	870970	2013	5	18	16,6	15,8	1019,8	987,9	11,4	2,5	4,1	21	7,9	0	1	0	0
Iguazu_Aero	870970	2013	5	19	19,9	19	1018,1	986,6	11,1	2,1	5,1	23	16,2	0	0	0	0
Iguazu_Aero	870970	2013	5	20	19,1	18,7	1017,3	985,9	6,9	2,7	4,1	23,5	18	0	0	0	0
Iguazu_Aero	870970	2013	5	21	18	17,8	1015,2	983,6	4,3	1,8	3,6	20,4	16	1	1	0	0
Iguazu_Aero	870970	2013	5	22	19,2	18,6	1014,5	983,2	6,6	3,4	5,1	23	17,2	1	1	0	0
Iguazu_Aero	870970	2013	5	23	17,4	17,2	1015,5	984	6,1	3,5	5,1	23,5	16	0	1	0	0
Iguazu_Aero	870970	2013	5	24	16,4	16	1017,6	985,8	8,4	3,1	5,1	19,5	15	1	0	0	0
Iguazu_Aero	870970	2013	5	25	16,7	14,7	1019,2	987,4	9	2,2	4,6	23	11,9	1	0	0	0
Iguazu_Aero	870970	2013	5	26	17	14,8	1016,7	985	11,9	2,3	5,1	23,2	10,9	0	0	0	0
Iguazu_Aero	870970	2013	5	27	19,4	18,1	1012,4	981,1	9,8	2,3	4,1	25	14	0	1	0	0
Iguazu_Aero	870970	2013	5	28	20,6	19,6	1006,1	975,2	9,7	3,7	5,1	25,4	17,1	0	1	0	0
Iguazu_Aero	870970	2013	5	29	20,8	19,4	1004,8	973,9	11,9	4,4	6,7	26	17	0	1	0	0
Iguazu_Aero	870970	2013	5	30	15,9	12,2	1016,4	984,8	11,3	2,4	8,2	26,6	8,7	1	0	0	0
Iguazu_Aero	870970	2013	5	31	13,8	11,3	1015,7	983,7	13,7	2,6	5,1	23	5,7	0	0	0	0
Iguazu_Aero	870970	2013	6	1	18,1	17,9	1012,2	980,7	6,1	2,5	4,6	23,5	8,8	0	1	0	0
Iguazu_Aero	870970	2013	6	2	19,8	18,6	1014,1	982,7	6,6	3	6,2	23	17	1	1	0	0
Iguazu_Aero	870970	2013	6	3	16,5	14,7	1019,1	987,4	11,4	3,2	5,1	23,7	11	0	0	0	0
Iguazu_Aero	870970	2013	6	4	16,4	14,7	1019,5	987,7	11,3	1,9	3,6	24	9,7	0	0	0	0
Iguazu_Aero	870970	2013	6	5	16,9	15,2	1018	986,3	7,1	2,4	4,1	25	12,5	1	0	0	0
Iguazu_Aero	870970	2013	6	6	17,5	15,7	1018,2	986,4	11,1	1,9	3,1	25	11,9	0	0	0	0
Iguazu_Aero	870970	2013	6	7	17,6	16	1018,7	987,1	9,3	2,3	5,1	25,8	12,6	1	0	0	0
Iguazu_Aero	870970	2013	6	8	18,1	16,2	1021,4	989,6	12,7	1,6	4,1	24,8	13,1	0	0	0	0
Iguazu_Aero	870970	2013	6	9	18,2	16,6	1018,2	986,8	13,4	1,6	4,1	24	13	0	1	0	0
Iguazu_Aero	870970	2013	6	10	19,4	18,2	1017,7	986,3	11,4	2,8	7,2	24,7	15,3	0	1	0	0
Iguazu_Aero	870970	2013	6	11	18,8	17,3	1018,4	986,8	9,5	0,5	3,1	26	12,9	1	0	0	0
Iguazu_Aero	870970	2013	6	12	18,6	16,6	1019,5	987,9	9,8	1,4	3,1	26,2	11,4	1	0	0	0
Iguazu_Aero	870970	2013	6	13	16,6	13,7	1019,3	987,5	13,2	1,8	4,1	25,5	9,3	0	0	0	0
Iguazu_Aero	870970	2013	6	14	16,4	14,5	1017,3	985,5	10,5	2,7	6,2	25,3	11,6	0	1	0	0
Iguazu_Aero	870970	2013	6	15	15,3	14,4	1015,9	984,1	9,8	3	5,1	24	11,6	0	1	0	0
Iguazu_Aero	870970	2013	6	16	16,9	16,7	1013,3	981,7	10,3	2,3	4,1	19,3	13,9	0	0	0	0
Iguazu_Aero	870970	2013	6	17	17,6	17	1015,7	984,1	6,8	1,4	2,6	22	15,6	1	0	0	0
Iguazu_Aero	870970	2013	6	18	18,1	17,4	1014,8	983,3	10,5	1,9	3,6	22,5	15	0	1	0	0
Iguazu_Aero	870970	2013	6	19	19,3	19,2	1012,9	981,5	8,5	2,6	4,6	22,5	15,9	0	1	0	0
Iguazu_Aero	870970	2013	6	20	18,2	18,2	1013,1	981,7	5	3,1	5,1	21,1	16	0	1	0	0
Iguazu_Aero	870970	2013	6	21	13,4	13,4	1012,5	980,8	3,5	3,2	7,2	20,4	10	0	1	0	0
Iguazu_Aero	870970	2013	6	22	11,7	9,9	1017,1	984,9	10,5	2,4	4,1	16	9	0	1	0	0
Iguazu_Aero	870970	2013	6	23	11,2	10,8	1018,7	986,3	10,6	1,6	4,1	16	7	0	1	0	0
Iguazu_Aero	870970	2013	6	24	16,5	16,5	1015,5	983,7	2,6	3,2	6,2	18,1	9,2	0	1	0	0
Iguazu_Aero	870970	2013	6	25	15,2	15,2	1016,4	984,7	3,4	2,4	5,1	18,5	14	0	1	0	0
Iguazu_Aero	870970	2013	6	26	14,4	14,3	1017,3	985,3	3,9	2	3,6	15,5	13,7	0	1	0	0
Iguazu_Aero	870970	2013	6	27	16,3	15,6	1017,7	985,8	7,4	1,1	3,6	21,3	12,7	1	0	0	0
Iguazu_Aero	870970	2013	6	28	18,9	18,2	1012,7	981,3	7,7	2,7	4,1	23	15,4	1	0	0	0
Iguazu_Aero	870970	2013	6	29	20,6	20,1	1009,8	978,7	10,8	3,7	5,1	24,4	16,4	0	1	0	0
Iguazu_Aero	870970	2013	6	30	17,1	16,2	1013,8	982,3	13,8	3,7	5,1	22,3	14,5	0	0	0	0
Iguazu_Aero	870970	2013	7	1	14,8	13	1018,2	986,3	13,5	4	5,1	20,6	8,5	0	0	0	0
Iguazu_Aero	870970	2013	7	2	14,9	12,3	1020,1	988	13,2	1,9	4,1	22	8,5	0	0	0	0
Iguazu_Aero	870970	2013	7	3	16,3	14,2	1017,8	985,9	11,7	2,8	4,1	25	9,9	0	0	0	0
Iguazu_Aero	870970	2013	7	4	20,7	18,4	1017	985,6	12,2	3,9	7,2	27,4	12,5	0	1	0	0
Iguazu_Aero	870970	2013	7	5	21,1	18,3	1017,6	986,3	13,2	4	7,7	27,6	16,8	0	0	0	0
Iguazu_Aero	870970	2013	7	6	20,9	18,3	1015,6	984,4	12,4	2,8	5,1	28	15,5	0	0	0	0
Iguazu_Aero	870970	2013	7	7	20,5	18,3	1015,7	984,4	12,1	2,8	4,1	27,8	15	0	0	0	0
Iguazu_Aero	870970	2013	7	8	18,7	18,4	1019,7	988,3	8,2	3,3	8,2	27,4	16	1	1	0	0
Iguazu_Aero	870970	2013	7	9	18,9	17,8	1020,6	988,8	7,7	1,9	4,1	25	15	1	0	0	0
Iguazu_Aero	870970	2013	7	10	20,1	17,9	1019,7	988,3	13,7	2,8	5,1	26	14,6	0	0	0	0
Iguazu_Aero	870970	2013	7	11	19,7	17,4	1018,5	987,1	13,2	2,3	4,6	27	14,4	0	0	0	0
Iguazu_Aero	870970	2013	7	12	18,5	15,7	1018,2	986,7	12,7	3	4,6	27	13	0	0	0	0
Iguazu_Aero	870970	2013	7	13	18,8	16,1	1017	985,5	13	3	5,1	25,2	13,7	0	0	0	0
Iguazu_Aero	870970	2013	7	14	19,9	17,6	1016,6	985,2	12,7	1,9	3,6	25,6	14,8	0	0	0	0
Iguazu_Aero	870970	2013	7	15	18,7	16,4	1018,2	986,7	12,7	3,7	7,2	25	16	0	0	0	0
Iguazu_Aero	870970	2013	7	16	13,8	10,2	1020,2	988,3	12,1	2	5,1	22,5	7	1	0	0	0
Iguazu_Aero	870970	2013	7	17	15,1	11,8	1017,6	985,6	12,9	2,4	4,6	25	7	0	0	0	0
Iguazu_Aero	870970	2013	7	18	17,7	15,4	1011,2	979,7	11,9	3,1	7,7	25,4	10,2	0	0	0	0
Iguazu_Aero	870970	2013	7	19	15,5	14,8	1012	980,6	9,7	5,1	8,2	25,5	12	0	1	0	0
Iguazu_Aero	870970	2013	7	20	11,6	11,6	1010,8	978,7	1,9	2,7	7,2	16,4	10	1	1	0	0
Iguazu_Aero	870970	2013	7	21	11,1	9,9	1013	980,8	8	4,3	7,2	13,6	9,8	0	1	0	0
Iguazu_Aero	870970	2013	7	22	6,8	4,3	1022,9	990	11,9	4,4	7,2	13,2	5,6	0	0	0	0
Iguazu_Aero	870970	2013	7	23	5,2	1,3	1027,7	994,4	13,2	3,8	7,7	10	0	0	0	0	0
Iguazu_Aero	870970	2013	7	24	5,9	2,1	1028,4	995,1	12,1	2,9	4,1	13	-0,6	0	0	0	0
Iguazu_Aero	870970	2013	7	25	7,4	2,8	1028,3	995,1	11,7	2,2	3,1	17	-1	1	0	0	0
Iguazu_Aero	870970	2013	7	26	10,9	6,8	1027,4	994,7	13,2	3	5,1	21	1,8	0	0	0	0
Iguazu_Aero	870970	2013	7	27	13,7	10	1023	990,8	13	2,6	4,1	23	7,2	0	0	0	0
Iguazu_Aero	870970	2013	7	28	16,3	12,2	1020,7	988,7	13,2	2,2	4,1	25,6	8,5	0	0	0	0
Iguazu_Aero	870970	2013	7	29	19,3	14,6	1020,3	988,7	13,2	1,8	3,6	29	11,5	0	0	0	0
Iguazu_Aero	870970	2013	7	30	18	15,7	1019,7	988,2	13,4	2,7	4,6	28,8	12,6	0	0	0	0
Iguazu_Aero	870970	2013	7	31	19,1	14,5	1016,3	984,9	12,6	2,8	6,2	29	11	0	0	0	0
Iguazu_Aero	870970	2013	8	1	20,1	15,8	1014,1	982,8	14,5	3,4	7,7	30	11,9	0	0	0	0
Iguazu_Aero	870970	2013	8	2	21,2	16,1	1013	981,9	15,8	3,9	7,7	30,6	15	0	0	0	0
Iguazu_Aero	870970	2013	8	3	17,3	16,1	1014,9	983,5	9,3	3	7,2	30,7	13,2	0	1	0	0
Iguazu_Aero	870970	2013	8	4	17,8	15,9	1015,5	983,9	6,6	3,8	6,2	22,9	14,5	1	1	0	0
Iguazu_Aero	870970	2013	8	5	14,1	12,2	1016,2	984,4	20	2,5	3,6	24,8	9,2	0	0	0	0
Iguazu_Aero	870970	2013	8	6	20,9	18,2	1015,5	984,2	20	2,8	6,2	26,2	12,6	0	0	0	0
Iguazu_Aero	870970	2013	8	7	22,4	17,4	1011,7	980,6	15	3,4	5,1	29	15	0	0	0	0
Iguazu_Aero	870970	2013	8	8	22,3	16,1	1006,9	976	20	4,1	7,7	31	15,8	0	0	0	0
Iguazu_Aero	870970	2013	8	9	16,1	15,1	1011,8	980,5	9,3	5,1	8,2	30,8	11	0	1	0	0
Iguazu_Aero	870970	2013	8	10	8,8	8,1	1020,7	988,2	7,4	6,7	9,3	15,2	6,9	0	1	0	0
Iguazu_Aero	870970	2013	8	11	8,7	6,3	1020,8	988	10,9	1,2	3,1	17	1,6	1	0	0	0
Iguazu_Aero	870970	2013	8	12	12,2	8,8	1014,6	982,3	13	2,7	4,6	22,1	5	0	0	0	0
Iguazu_Aero	870970	2013	8	13	14,4	11,8	1013,5	981,7	11,7	5,6	11,8	18	12	0	1	0	0
Iguazu_Aero	870970	2013	8	14	10,1	7,1	1027,2	994,6	10,8	6,3	9,3	13	8	0	0	0	0
Iguazu_Aero	870970	2013	8	15	9,1	3,9	1027	994,1	20	2,9	5,1	18	1	0	0	0	0
Iguazu_Aero	870970	2013	8	16	13,1	7,8	1023,2	990,7	16,3	2,9	5,1	21	5,5	0	0	0	0
Iguazu_Aero	870970	2013	8	17	13,9	9,3	1022,5	990,3	17,2	2,5	4,1	22	6	0	0	0	0
Iguazu_Aero	870970	2013	8	18	17,1	11,9	1021,1	989,2	18	2,4	4,6	23,1	10,9	0	0	0	0
Iguazu_Aero	870970	2013	8	19	18	12,9	1018,8	987,1	20	3,6	7,7	27	12	0	0	0	0
Iguazu_Aero	870970	2013	8	20	19,6	14,7	1017,6	986,1	20	3,5	6,7	29	12	0	0	0	0
Iguazu_Aero	870970	2013	8	21	21	15,2	1014,1	982,9	20	3	6,2	30	13	0	0	0	0
Iguazu_Aero	870970	2013	8	22	20,7	15,7	1009,9	978,9	20	2,8	6,2	28	14	0	0	0	0
