Nombre Estacion	Nro Estacion	Año	Mes	Dia	Temperatura media diaria	Cant obs. 1	Temperatura de rocio	Cant obs. 2	Presion reducida al nivel medio del mar (hpa)	Cant obs. 3	Presion al nivel de la estacion (hpa)	Cant obs. 4	Visibilidad en km	Cant obs. 5	Viento medio (m/s)	Cant obs. 6	Máximo viento sostenido (m/s)	Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Total precipitation en mm	Neblina	Lluvia o llovizna	Nieve o agua nieve	Granizo	Tormenta	Cluster_SOM_1
Azul_Aero	876410	2013	5	28	11,4	8	10,3	8	1002,1	8	984,6	8	6	8	3,9	8	9,3	16,5	2,9	5,1	1	1	0	0	1	c_som_3_1
Azul_Aero	876410	2013	5	29	11	8	5,9	8	1004,9	8	987,3	8	13,7	8	3,1	8	5,1	14,9	5,5	18	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	5	30	8,6	8	2,4	8	1008,4	8	990,6	8	15	8	4,9	8	8,2	15,8	2	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	5	31	10,7	8	6,1	8	1005	8	987,4	8	13,7	8	4,4	8	6,7	16,1	3,8	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	6	2	9,2	8	2,7	8	1013,8	8	996	8	15	8	3,4	8	4,6	19,3	3,1	1	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	6	3	10,5	8	5,6	8	1016,1	8	998,2	8	17,5	8	3,9	8	6,7	17,4	3,6	0,5	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	6	4	12,8	8	5,6	8	1011,6	8	994	8	15,6	8	3,9	8	6,2	19	5,7	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	6	5	11,2	8	4,6	8	1009,3	8	991,7	8	17,5	8	4,1	8	6,7	19	5,5	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	6	6	8,3	8	4,5	8	1018,1	8	1000,2	8	14,3	8	3,6	8	6,2	18,9	1,5	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	6	7	8,6	8	3,4	8	1016,8	8	998,8	8	15	8	5,7	8	8,7	17	2,8	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	6	8	4,1	8	-0,9	8	1026,1	8	1007,7	8	13,2	8	1,4	8	4,6	17,5	-5	0	0	0	0	0	0	c_som_2_2
Azul_Aero	876410	2013	6	9	7,9	8	4,3	8	1019,4	8	1001,4	8	11,6	8	2,7	8	6,7	15,1	-1,6	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	6	10	10,1	8	6,4	8	1016,6	8	998,7	8	7,1	8	3,5	8	6,2	18	1,1	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	6	11	9,2	8	7,7	8	1017,8	8	1000	8	9,3	8	3,3	8	5,7	19,1	2,5	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	6	12	15,2	8	13,7	8	1015,6	8	998	8	7,9	8	4,4	8	6,2	18,4	6,2	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	6	13	12,1	8	8,8	8	1013,8	8	996,1	8	8	8	2,5	8	4,6	22	4	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	6	14	8,4	8	2,9	8	1023,6	8	1005,6	8	15	8	3,9	8	10,8	22,2	2,5	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	6	15	6,3	8	1,5	8	1020,4	8	1002,2	8	14,3	8	4,7	8	7,2	11,9	0,1	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	6	16	9,6	8	6,4	8	1014,9	8	997	8	11,9	8	3,3	8	6,2	12,4	6,1	0	1	1	0	0	0	c_som_3_1
Azul_Aero	876410	2013	6	17	2,3	8	-2,6	8	1020,1	8	1001,8	8	15	8	2,2	8	5,7	12,4	-6,6	5,1	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	6	18	6,1	8	0	8	1015,5	8	997,3	8	14	8	4,1	8	8,2	12,8	-3,9	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	6	19	2,2	8	-5,9	8	1025	8	1006,5	8	17,9	8	3	8	5,1	13,3	-5,7	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	6	20	3,6	8	-5,1	8	1024,4	8	1006	8	15,6	8	4,2	8	7,2	11,3	-3	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	6	21	4,1	7	-3,5	7	1013,4	7	995,2	7	15	7	6,1	7	10,3	13	-1,8	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	6	22	7,9	8	0,9	8	1011,8	8	993,9	8	15	8	3,4	8	5,7	13,6	0,2	0	0	0	0	0	0	c_som_2_2
Azul_Aero	876410	2013	6	23	2,4	8	-3,3	8	1023	8	1004,6	8	15	8	2,5	8	6,2	12,2	-6,6	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	6	24	3,3	8	-1,8	8	1024,7	8	1006,2	8	13,5	8	0,7	8	2,6	12,9	-4,7	0	0	0	0	0	0	c_som_2_2
Azul_Aero	876410	2013	6	25	2,4	8	-0,1	8	1019,9	8	1001,5	8	11,9	8	1,1	8	3,1	13,2	-4,9	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	6	26	3,9	8	0,7	8	1015,8	8	997,5	8	6,4	8	1,9	8	4,1	15,1	-4,5	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	6	27	9,3	8	4,8	8	1014	8	996,1	8	15	8	2,7	8	6,2	16	-3	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	6	28	9,8	8	6,9	8	1010	8	992,3	8	12,6	8	3,3	8	8,2	16,6	4,8	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	6	29	8,7	8	0,8	8	1013,4	8	995,5	8	13	8	3	8	6,2	13,6	2,6	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	6	30	5,2	8	-3,5	8	1020,3	8	1002,1	8	17,5	8	2,2	8	4,6	14	-1,6	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	7	1	5,6	8	-1,3	8	1022,6	8	1004,4	8	15,6	8	2,4	8	5,7	13,5	-3,4	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	7	2	10,8	8	4,3	8	1014,5	8	996,6	8	15	8	4,9	8	9,8	18	-1,1	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	7	3	9,8	8	4,7	8	1010,9	8	993,2	8	13,7	8	3,7	8	7,2	18,4	0	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	7	4	12,5	8	10,7	8	1015,2	8	997,5	8	10,6	8	5,1	8	8,2	17,2	3,2	2	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	7	5	10,3	8	9,9	8	1016,1	8	998,3	8	5	8	4,7	8	6,2	12,9	8,1	3	1	1	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	6	10,8	8	9,3	8	1014	8	996,2	8	10,6	8	4,8	8	9,8	12,5	8,1	9,9	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	7	7	5,9	8	3,7	8	1025,5	8	1007,3	8	13,2	8	3,3	8	6,2	12,5	1,5	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	8	2,8	8	-1,1	8	1031,7	8	1013,2	8	12,6	8	2,2	8	5,1	11,2	-4	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	9	5,6	8	3,7	8	1024	8	1005,8	8	14,2	8	4,5	8	6,7	12	-4	8,9	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	7	10	7,4	8	6,9	8	1018,6	8	1000,5	8	4	8	2,2	8	4,6	9	5,6	0,8	1	1	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	11	10,2	8	9,4	8	1016,6	8	998,7	8	6,4	8	2,2	8	4,1	13,3	6,5	2	1	1	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	12	7	8	5,6	8	1020,5	8	1002,5	8	10	8	2,1	8	4,1	13,9	0,2	0,5	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	13	8,7	8	7,7	8	1015,9	8	998	8	5,1	8	4,9	8	6,7	15,5	1,2	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	14	8,2	8	1,6	8	1017,3	8	999,4	8	15	8	2,9	8	4,1	14,9	3	0	0	0	0	0	0	c_som_2_2
Azul_Aero	876410	2013	7	15	4,9	8	-0,4	8	1019,9	8	1001,7	8	17,5	8	3,4	8	6,7	14,2	-3,3	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	7	16	10,4	8	3,2	8	1012,6	8	994,7	8	15,6	8	4,1	8	5,7	19	1,7	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	7	17	9,8	8	4,6	8	1008,1	8	990,4	8	15	8	2,2	8	3,6	19,6	1	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	7	18	5,8	8	2,9	8	1016,9	8	998,9	8	14,5	8	6,3	8	10,3	19	0,8	0,5	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	7	19	1,9	8	-2,7	8	1023,8	8	1005,3	8	15,6	8	3,6	8	7,7	9	-4,3	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	7	20	2,2	8	-1,9	8	1009,8	8	991,5	8	15,6	8	4,3	8	5,1	7,8	-2,1	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	7	21	2,6	8	-0,4	8	1012,5	8	994,3	8	15,4	8	4,6	8	7,2	9,2	-1,3	0	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	7	22	4,2	8	1,6	8	1019,4	8	1001,1	8	15	8	5,4	8	9,3	8,8	1,4	0	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	7	23	2,6	8	-2,8	8	1022,8	7	1004,4	7	16,9	8	4,2	8	8,2	8	-4,2	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	7	24	5	8	0,6	8	1025,1	8	1006,7	8	13,7	8	2,4	8	4,1	10,3	-3,1	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	25	6,4	8	-1,1	8	1023,3	8	1005	8	14,3	8	6	8	9,3	13,9	-2,2	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	7	26	7,4	8	1	8	1023,3	8	1005,2	8	15	8	5	8	6,7	14,6	1	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	7	27	9,3	8	3,1	8	1022,1	8	1004,1	8	13,2	8	2,7	8	6,7	16,4	-1	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	28	6,3	8	2,9	8	1022,8	8	1004,6	8	12,6	8	1,3	8	2,6	17,4	-1	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	29	8,1	8	4,4	8	1023	8	1004,9	8	4,5	8	1,6	8	3,1	18,3	-1,2	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	30	8,5	8	6,1	8	1020,8	8	1002,8	8	8	8	3,2	8	7,2	19,1	0,9	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	7	31	11,7	8	10,2	8	1013,6	8	995,9	8	10,5	8	3,6	8	7,2	15,4	4,2	7,9	1	1	0	0	0	c_som_3_1
Azul_Aero	876410	2013	8	1	8,8	7	5,9	7	1017,4	7	999,5	7	16,4	7	3,8	7	5,7	10,9	5,9	2	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	8	2	4	8	1,5	8	1021,2	8	1002,9	8	9,8	8	1,2	8	2,6	11,5	-3,4	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	8	3	7,4	8	4,1	8	1018,5	8	1000,4	8	15	8	2,4	8	6,2	12,1	0,4	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	8	4	9,4	8	4,3	8	1016,9	8	999	8	11,3	8	3,6	8	5,1	17,4	1	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	8	5	12,4	8	2,9	8	1010,3	8	992,7	8	15	8	8	8	12,3	17,7	2,5	0	0	0	0	0	0	c_som_1_2
Azul_Aero	876410	2013	8	6	7,2	8	-1	8	1016,8	8	998,8	8	13,5	8	2,7	8	6,2	17,5	-3,3	0	0	0	0	0	0	c_som_2_2
Azul_Aero	876410	2013	8	7	10,7	8	4,6	8	1005,5	8	987,8	8	15	8	4,9	8	6,2	16,7	-0,1	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	8	8	8,9	8	-0,4	8	1011,9	8	994,1	8	16,9	8	4,3	8	7,2	13,5	2,5	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	9	4,7	8	-3,3	8	1025,9	8	1007,5	8	15,6	8	2,4	8	4,6	13,5	-4,6	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	10	5,6	8	-5,8	8	1023,4	8	1005,1	8	16,9	8	4,7	8	10,3	15,2	-2,9	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	11	8,2	7	-0,6	7	1012	7	994,1	7	16,4	7	6	7	10,3	15,6	1,7	0	0	1	0	0	0	c_som_1_2
Azul_Aero	876410	2013	8	12	5,6	8	2,2	8	1013,3	8	995,3	8	13,2	8	6,3	8	10,3	12,4	2,5	0,5	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	8	13	2,3	8	-3,9	8	1027,8	8	1009,3	8	17,5	8	3	8	7,2	10,5	-4,6	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	14	3,6	8	-4,8	8	1030,7	8	1012,2	8	15,9	8	3,4	8	7,7	12,2	-6,4	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	15	7,3	8	-3,7	8	1020,2	8	1002,1	8	15,6	8	8,3	8	13,4	14,4	-2,6	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	8	16	10,3	7	-3,8	7	1022,2	7	1004,3	7	15	7	5,1	7	7,2	15,8	2	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	8	17	4,1	8	-2,4	8	1029,2	8	1010,8	8	15,9	8	3,2	8	8,2	16,1	-6,4	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	18	8,9	8	0,4	8	1021,8	8	1003,8	8	15	8	7,5	8	11,3	17,6	1,4	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	8	19	12,4	8	4,7	8	1015,4	8	997,7	8	14,2	8	3,8	8	6,7	21,2	4,2	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	8	20	10,3	8	2,9	8	1017	8	999,2	8	15	8	3,4	8	8,2	21,5	-0,4	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	8	21	12,6	8	9,8	8	1009,6	8	992,1	8	11,3	8	2,2	8	5,7	22	4,3	1	0	0	0	0	1	c_som_1_5
Azul_Aero	876410	2013	8	22	6,8	8	-0,9	8	1013,6	8	995,7	8	11,3	8	6	8	9,3	16,2	2,5	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	8	23	3,1	7	-5,2	7	1024,7	7	1006,2	7	17,9	7	2,6	7	4,1	9,6	-3,5	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	24	2,8	8	-2,4	8	1031,8	8	1013,3	8	15,6	8	1,4	8	2,6	10,8	-3,6	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	25	1,6	8	-5,2	8	1035,5	8	1016,9	8	15	8	0,9	8	4,1	9,4	-4,9	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	26	0,6	8	-6,7	8	1036	8	1017,2	8	15	8	0,8	8	2,6	9,5	-7,8	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	27	3,8	8	-3,9	8	1025,5	8	1007	8	14,3	8	3,8	8	9,8	12,4	-6,6	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	8	28	13,1	8	0,6	8	1016,7	8	998,9	8	12,6	8	5	8	9,8	23,7	1,4	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	8	29	16,3	8	2,7	8	1013	8	995,6	8	14,8	8	5,2	8	9,8	28,1	6,9	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	8	30	16,1	8	3,4	8	1011,2	8	993,8	8	11,7	8	3,9	8	7,2	28,5	1,4	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	8	31	13,6	8	6	8	1012,9	8	995,4	8	13,2	8	4	8	7,7	26,5	6	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	9	1	13,8	8	5,8	8	1013,3	8	995,7	8	15	8	3,6	8	5,7	24,8	2,4	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	9	2	11,7	8	4,9	8	1015,8	8	998,1	8	16,3	8	3,9	8	6,2	26,2	5,7	0,5	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	9	3	7	8	1,8	8	1023,9	8	1005,8	8	15,6	8	4	8	7,2	14,8	1,7	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	9	4	4,5	8	-1,5	8	1026,7	8	1008,3	8	15,6	8	4	8	7,2	13,8	-4,3	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	9	5	11,1	8	4	8	1019,8	8	1001,8	8	13,2	8	5,8	8	7,7	16,6	1,9	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	9	6	11,2	8	6,7	7	1017,9	8	1000,1	8	11,9	8	2,8	8	4,6	19,8	1,2	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	9	7	12,9	8	12,1	8	1012,3	8	994,7	8	11,1	8	3	8	6,7	21,2	5,8	5,1	0	1	0	0	1	c_som_1_5
Azul_Aero	876410	2013	9	8	14,5	8	8,6	8	1013,9	8	996,4	8	17,5	8	4,3	8	7,2	20,3	6,5	30	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	9	9	18,2	8	12,4	8	1011,5	8	994,1	8	15,6	8	5,7	8	7,7	24,8	10,7	0	0	0	0	0	0	c_som_2_4
Azul_Aero	876410	2013	9	10	22,1	8	14,1	8	1006,7	8	989,7	8	13,8	8	7,2	8	11,3	26,1	15	0	0	0	0	0	0	c_som_1_4
Azul_Aero	876410	2013	9	11	14,8	8	2,3	8	1011,4	8	994,1	8	15	8	10	8	11,8	26,1	11,6	0	0	0	0	0	0	c_som_1_4
Azul_Aero	876410	2013	9	12	12,7	8	9,6	8	1010,1	8	992,6	8	14,8	8	10,2	8	13,4	15,5	10,4	0,3	0	1	0	0	0	c_som_1_2
Azul_Aero	876410	2013	9	13	8,4	8	3,8	8	1021,5	8	1003,5	8	15	8	8,2	8	10,3	15,8	4,5	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	9	14	4,9	8	-1,1	8	1027,3	8	1008,9	8	14,3	8	4,5	8	8,2	11,4	-2,2	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	9	15	4,8	8	1,8	8	1026	8	1007,6	8	13,5	8	7,5	8	11,3	12,2	0,4	0	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	9	16	5,8	8	3,8	8	1022,5	8	1004,3	8	13,7	8	7,6	8	11,3	9	4	0,3	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	9	17	5,8	8	-0,6	8	1019	8	1000,8	8	15,8	7	4,6	8	6,7	10	0,9	3	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	9	18	7	8	-3,5	8	1016,6	8	998,5	8	18,8	8	3,8	8	6,2	15,4	-3,3	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	9	19	11,4	8	-2,1	8	1018	8	1000,2	8	15,6	8	5,5	8	9,3	21,2	2	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	9	20	12,9	8	3,4	8	1011,6	8	994	8	15	8	6,2	8	9,3	21,5	7,7	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	9	21	9,1	8	1,6	8	1013,6	7	997,1	8	15	8	3,9	8	7,2	19,4	1,4	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	9	22	5,7	8	0,6	8	1024,3	8	1006,1	8	13,2	8	3,3	8	4,1	14,1	-1,5	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	9	23	7,2	8	1,8	8	1030,9	8	1012,6	8	15	8	2	8	3,6	14	-1	0	0	0	0	0	0	c_som_1_1
Azul_Aero	876410	2013	9	24	6,2	8	0,6	8	1032,3	8	1013,9	8	12,4	8	2,1	8	3,6	13,5	-4	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	9	25	6,6	8	0,4	8	1028,6	8	1010,4	8	11,4	8	4,6	8	7,7	14,6	-3,8	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	9	26	12,2	8	5,4	8	1021,9	8	1004	8	15	8	6,9	8	9,3	17,8	3,2	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	9	27	11,6	8	7	8	1021	8	1003,1	8	12,2	8	4,1	8	5,7	18,5	3,8	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	9	28	11,8	8	9,7	8	1020,1	8	1002,4	8	12,2	8	5,4	8	7,7	18	7,7	0,8	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	9	29	7,9	8	5,6	8	1017,9	8	1000	8	14	8	5,7	8	8,2	15,6	2,4	16	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	9	30	9,5	8	6,2	8	1014,7	8	996,8	8	13,7	8	3,9	8	11,3	13,8	4,9	7,9	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	10	1	10,8	8	8,1	8	1016,3	8	998,4	8	12,1	8	7,4	8	10,3	15,2	7	0	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	10	2	11,8	8	8,9	8	1019,6	8	1001,8	8	8,5	8	2,9	8	4,1	16	6,8	0,3	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	10	3	12,8	8	9,9	8	1020,7	8	1003	8	15	8	3,3	8	6,2	16,6	8,8	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	10	4	13,5	8	9,7	8	1022,4	8	1004,6	8	15,4	8	2,7	8	4,1	18,4	8,4	0	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	10	5	12,9	8	7,8	8	1022,5	8	1004,7	8	13,2	8	3,9	8	6,2	19,8	5,5	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	10	6	15,5	8	7,8	8	1023,1	8	1005,4	8	13,2	8	3,9	8	6,7	21,8	5	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	10	7	16,4	8	7,7	8	1023,8	8	1006,2	8	15	8	4,5	8	6,2	23	6	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	10	8	16,4	8	7,8	8	1019,5	8	1001,9	8	15	8	6,1	8	8,2	23,5	8,2	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	10	9	15,4	8	13	8	1014,4	8	997	8	12,2	8	4,1	8	7,2	23,4	12,1	6,1	0	1	0	0	1	c_som_1_5
Azul_Aero	876410	2013	10	10	12,9	8	10,4	8	1019	8	1001,3	8	12,7	8	2,4	8	5,1	20,8	5	6,1	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	10	11	11,9	8	7,5	8	1022,5	8	1004,6	8	15	8	7,7	8	11,3	21,5	5	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	10	12	12,1	7	8,1	7	1022,3	7	1004,5	7	12,7	7	6,6	7	8,8	18,9	7,7	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	10	13	14,6	8	12,6	8	1018	8	1000,4	8	10	8	3,9	8	6,7	19,5	10,2	0,3	1	1	0	0	0	c_som_3_1
Azul_Aero	876410	2013	10	14	16,3	8	10,8	8	1015,7	8	998,2	8	10,1	8	3,1	8	6,2	25,5	6,4	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	10	15	17	8	9,8	8	1017,9	8	1000,4	8	15	8	2,5	8	4,6	26,7	6	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	10	16	20,2	8	14,3	8	1015,8	8	998,6	8	14,2	8	3,5	8	7,2	27,6	14,4	0	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	10	17	17,3	8	14	8	1014,6	8	997,2	8	15,6	8	3,9	8	5,7	26,2	12	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	10	18	16,1	8	11,5	8	1012,7	8	995,2	8	11,1	8	2,5	8	5,1	26	5,3	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	10	19	19	8	12,9	8	1007,6	8	990,5	8	15	8	4,5	8	7,7	27,2	7,5	0,5	0	1	0	0	1	c_som_1_5
Azul_Aero	876410	2013	10	20	19,1	8	12,7	8	1001,1	8	984,1	8	12,7	8	5,6	8	8,8	28	14	20,1	0	1	0	0	1	c_som_1_5
Azul_Aero	876410	2013	10	21	11,7	8	4,5	8	1013,8	8	996,2	8	15	8	3,7	8	5,1	22,8	5,5	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	10	22	10	8	7,1	8	1013,8	8	996	8	13,5	8	4,6	8	7,2	16,9	2	0,3	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	10	23	13,2	8	9,4	7	1011,5	8	993,9	8	12,4	8	4,1	8	6,2	17,4	8,2	20,1	0	1	0	0	1	c_som_1_5
Azul_Aero	876410	2013	10	24	9,5	8	4,3	8	1024,4	8	1006,4	8	14,2	8	3,4	8	4,6	17,9	0,2	7,1	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	10	25	8,3	8	4,7	8	1025,3	8	1007,3	8	15	8	4,3	8	6,2	17	-0,4	0	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	10	26	13,2	8	8,1	8	1015,3	8	997,5	8	12,6	8	4,2	8	8,8	23,4	3,5	0	1	0	0	0	0	c_som_3_1
Azul_Aero	876410	2013	10	27	14	8	4,3	8	1019,5	8	1001,9	8	15	8	4,6	8	9,3	24,2	3	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	10	28	14,3	8	5	8	1018,6	8	1001	8	16,3	8	5	8	6,2	20,8	7,7	0	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	10	29	16,3	8	9,9	8	1015,9	8	998,4	8	15	8	3,9	8	5,7	21,9	9,2	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	10	30	14,9	8	8,7	8	1016,2	8	998,7	8	15	8	5,6	8	9,3	23	6,5	0	0	0	0	0	0	c_som_2_3
Azul_Aero	876410	2013	10	31	15,9	8	13,2	8	1012,3	8	994,9	8	14,2	8	7,9	8	9,8	22,5	13	0,3	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	11	1	17,4	8	15,6	8	1011,1	8	993,8	8	11,6	8	5,4	8	8,8	19	15	7,1	0	1	0	0	0	c_som_2_1
Azul_Aero	876410	2013	11	2	15,4	8	11,7	8	1014,1	8	996,7	8	13,5	8	4,4	8	7,2	20,1	9,6	0	0	0	0	0	0	c_som_3_2
Azul_Aero	876410	2013	11	3	14,9	7	8,9	7	1017,3	7	999,7	7	15	7	3	7	3,6	23,4	7	0	0	0	0	0	0	c_som_3_2
