Nombre Estacion	Provincia	Fecha	Temperatura media diaria	Temperatura de rocio	 Presion reducida al nivel medio del mar (hpa)	Presion al nivel de la estacion (hpa)	Visibilidad en km	 Viento medio (m/s)	Máximo viento sostenido (m/s)	 Temperatura Máxima (Celsisus)	Temperatura Minima (Celsisus)	Neblina	Lluvia	Nieve o agua nieve	Granizo	random
San_Antonio_Oeste_Aero	Rio_Negro	10609	6,2	-7,7	1015	1012,5	29,9	5	7,2	13,7	-1,5	0	0	0	0	0,852755951
Pilar	Cordoba	10303	17,4	10,9	1018,7	979,3	18,8	2	4,1	26,6	13,5	0	0	0	0	0,498093528
Corrientes_Aero	Entre_Rios	11011	23,3	18,3	1012,9	1005,7	8,7	1,9	3,6	29	17,1	0	1	0	0	0,951789297
Ceres_Aero	Santa_Fe	10306	22,1	13,1	1009,4	999,1	12,6	4,6	5,7	31	13,2	0	0	0	0	0,897348823
El_Bolson	Rio_Negro	10211	18,8	14,4	1004,4	965,4	20	5,3	13,9	23	15,3	0	1	0	0	0,501717658
Azul_Aero	Buenos_Aires	10725	6,4	-1,1	1023,3	1005	14,3	6	9,3	13,9	-2,2	0	0	0	0	0,969156665
Cordoba_Aero	Cordoba	10730	15,9	8,5	1014	956,4	9,8	3,4	10,3	26,8	6,6	0	0	0	0	0,730334554
Villa_Reynolds_Aero	San_Luis	10923	8,7	-1,2	1031,9	973,3	12,9	4,6	7,7	15,1	3,2	0	0	0	0	0,252175198
Neuquen_Aero	Neuquen	10626	6,8	2,4	1013,6	980,8	12,4	0,4	1,5	17,4	1,5	0	1	0	0	0,273641787
Tucuman_Aero_II	Tucuman	10729	17,3	4,4	1016	964,2	5	3,2	5,1	28	7,4	0	0	0	0	0,408677059
La_Rioja_Aero	La_Rioja	10506	22,3	12,6	1014,9	966	20	2,7	3,1	28,2	12,2	0	0	0	0	0,180542301
Formosa_Aero	Formosa	10913	24,2	15,4	1009,4	1002,6	13	5,6	10	28	19	0	0	0	0	0,792384735
Dolores_Aero	Buenos_Aires	10805	12,4	4,4	1012,1	1011	9,8	9,1	17,5	19	6,2	0	0	0	0	0,834697407
Monte_Caseros_Aero	Corrientes	11029	20,9	8,6	1013,3	1007	17,1	3,2	4,1	29,9	14,8	0	0	0	0	0,894781074
Santiago_Del_Estero_Aero	Santiago_del_Estero	10507	20,8	8,8	1023	999,7	13,8	1,9	4,6	31	14,4	0	0	0	0	0,212849945
Ushuaia_Aero_II	Ushuaia	10210	12,7	6,7	1001,9	995,1	17,4	1,5	4,1	23,6	9	0	0	0	0	0,094368965
Ushuaia_Aero_II	Ushuaia	10607	2,6	0,2	980,7	973,4	11,9	10,9	16,5	7,7	2	0	1	1	0	0,609817887
Formosa_Aero	Formosa	10704	23,4	19,9	1011	1004	14,2	4	6,7	29	16,6	0	1	0	0	0,021558073
Neuquen_Aero	Neuquen	10508	16,5	5	1008,3	976,5	12,4	2,7	5,1	23	1,8	0	0	0	0	0,490181428
Rio_Cuarto_Aero	Cordoba	10816	11,7	-6,8	1023,6	973,6	14,2	4,9	9,3	23,4	0,6	0	0	0	0	0,863639019
Resistencia_Aero	Chaco	10105	27,9	22,9	1007,3	1001,4	11,4	4,4	9,3	37	20,3	0	1	0	0	0,022010157
Dolores_Aero	Buenos_Aires	11009	15,8	13,6	1015,8	1014,7	9,5	6,1	10,8	21,2	14,5	0	1	0	0	0,050169846
Ceres_Aero	Santa_Fe	10731	20,7	11,9	1009,8	999,5	8,4	5,9	8,2	32,2	16	0	0	0	0	0,08158983
Tucuman_Aero_II	Tucuman	10916	9,3	7,3	1018,7	965,7	4,8	2,4	5,1	12,6	8	0	1	0	0	0,193411649
Chamical_Aero	La_Rioja	10809	10,5	-0,8	1029,5	974,2	20	0,9	2,1	14,3	5	0	0	0	0	0,478911174
Posadas_Aero	Misiones	10113	27,5	17,6	1011	996,8	13,7	1,3	3,6	33	21,7	0	0	0	0	0,957976455
Ceres_Aero	Santa_Fe	10210	26,5	19,3	1006,8	996,8	12,9	2,9	5,7	34	21	0	0	0	0	0,977079695
Reconquista_Aero	Santa_Fe	10514	19,6	17,9	1012,1	1005,8	3,7	0,6	1,5	24,6	15,3	1	0	0	0	0,733216074
Resistencia_Aero	Chaco	10810	10,9	3,8	1026	1019,7	10,9	2,4	5,1	16,3	2,1	0	0	0	0	0,874572289
El_Bolson	Rio_Negro	10402	13,4	7,3	1023,4	982,9	29,9	1	4,1	22,1	2,5	0	0	0	0	0,782915223
Azul_Aero	Buenos_Aires	11101	17,4	15,6	1011,1	993,8	11,6	5,4	8,8	19	15	0	1	0	0	0,638132012
Viedma_Aero	Rio_Negro	10824	2,6	-0,8	1033,2	1032,3	21,7	5,9	17,5	7	-2,6	0	0	1	0	0,816241206
Sauce_Viejo_Aero	Santa_Fe	10603	10,8	5,3	1021,1	1019	12,1	1,4	3,6	20,8	2,5	0	0	0	0	0,644267483
Neuquen_Aero	Neuquen	10628	12,1	1,3	1007	974,9	12,4	4,4	11,3	16,8	7	0	0	0	0	0,389933447
San_Martin_Mza	Mendoza	10306	23,2	10,2	1003,7	931,4	15	1,9	2,6	31,5	15,6	0	0	0	0	0,426776736
Presidencia_R_S_Penia_Aero	Chaco	10822	23,2	9,7	1007,2	996,7	12,6	6,3	10,8	36,1	16,4	0	0	0	0	0,814721504
Concordia_Aero	Entre_Rios	10308	23,1	18,8	1011,9	1007,5	14,2	2,6	5,7	29,9	19,6	0	0	0	0	0,05852731
Viedma_Aero	Rio_Negro	10616	8,8	-1,4	1013,9	1013	29,9	6,8	14,4	12,7	5,4	0	0	0	0	0,305930296
Gualeguaychu_Aero	Entre_Rios	10824	8,9	0	1029,7	1026,9	15	3,4	4,6	12	3,7	0	0	0	0	0,066696566
Trelew_Aero	Chubut	10529	8,3	1,6	1002,3	997,1	29,9	4,9	11,3	16	4,5	0	0	0	0	0,093050523
Formosa_Aero	Formosa	10725	8,8	2,6	1027,8	1020,4	10,8	2,4	5,1	16,2	1,6	0	0	0	0	0,88908607
Cordoba_Aero	Cordoba	10416	18,5	9,9	1016,8	959,8	10,1	3,1	6,2	30	10	0	0	0	0	0,059396638
Rio_Gallegos_Aero	Santa_Cruz	10512	5,4	-2,1	984,2	982	16,9	12,7	17	10,6	3,5	0	1	0	0	0,150817518
Comodoro_Rivadavia_Aero	Chubut	10119	21,3	11,8	1023,3	1017,8	16,4	5,5	10,8	26	15	0	0	0	0	0,440551586
Catamarca_Aero_II	Catamarca	10603	16,7	6,2	1016,9	964,5	20	2,6	4,6	27,8	9,5	0	0	0	0	0,392072796
Azul_Aero	Buenos_Aires	10520	9	7,6	1022,8	1004,7	6,6	0,7	1	10,6	7,5	1	0	0	0	0,035904357
Gualeguaychu_Aero	Entre_Rios	10730	17	11,4	1018,4	1015,6	12,9	3,2	5,1	23	8,8	0	0	0	0	0,83092768
Concordia_Aero	Entre_Rios	10627	10,4	7,4	1017,6	1013	7,1	2,6	6,7	16,9	2,4	1	0	0	0	0,38413085
San_Luis_Aero	San_Luis	10108	24,4	15,2	1005,1	927,1	20	6,8	12,3	31,8	16,1	0	1	0	0	0,965322729
Resistencia_Aero	Chaco	10628	17,6	16,4	1009,2	1003	8,9	1,9	4,6	23	9,6	1	1	0	0	0,06265345
El_Bolson	Rio_Negro	10905	10,2	6,2	1008,1	968	15	6,6	11,8	12,5	3,7	0	1	0	0	0,155252994
La_Rioja_Aero	La_Rioja	10514	21,8	17,2	1007,7	959	20	2,3	3,1	25	14,2	0	0	0	0	0,047567943
Tandil_Aero	Buenos_Aires	10720	1,9	-1,5	1008,7	987,2	17,5	3,6	6,2	8,4	-4,5	0	0	0	0	0,247563583
Laboulaye_Aero	Cordoba	10719	4,8	-0,8	1025,2	1008,1	10	0,8	3,1	10	1,4	0	0	0	0	0,036229415
Cordoba_Aero	Cordoba	10806	12,7	-0,5	1017,7	959,7	10,3	5,5	11,3	26,4	4,3	0	0	0	0	0,934948908
General_Pico_Aero	La_Pampa	10206	25,8	15,1	1013,6	997	20	5,4	7,2	33,2	18	0	0	0	0	0,897139503
Catamarca_Aero_II	Catamarca	10314	15,7	14,3	1015,1	962,9	10	3,9	5,1	30,4	14,1	0	1	0	0	0,598137026
Villa_Reynolds_Aero	San_Luis	10325	17,9	9,9	1014,7	959	13,5	4,4	11,8	30,6	10,4	0	1	0	0	0,926209134
Paso_De_Los_Libres_Aero	Corrientes	10801	21,4	15,2	1009,6	1001,5	10,6	4,1	9,8	29,4	15	0	0	0	0	0,702096452
Ezeiza_Aero	Buenos_Aires	10421	20	13,7	1020,4	1018	8	2,6	5,7	27,9	13,9	0	0	0	0	0,09430201
Posadas_Aero	Misiones	10804	14,3	10,3	1018	1003	10,8	2,5	4,1	19	9,8	0	1	0	0	0,276013866
Mar_Del_Plata_Aero	Buenos_Aires	10603	8,7	5,7	1014,8	1012,2	9,7	3,1	5,1	16	2,5	0	0	0	0	0,73025484
Concordia_Aero	Entre_Rios	10403	20,1	18,2	1014,5	1010	11,3	2,8	3,6	26,6	18,5	0	0	0	0	0,680619986
Posadas_Aero	Misiones	10220	28,4	23,1	1010,8	996,6	14,2	3,4	6,2	33,1	23,7	0	1	0	0	0,401644884
Oran_Aero	Salta	10811	11,2	-0,4	1015,2	973,2	9,5	1,5	3,1	23	1,9	0	0	0	0	0,152353959
Mendoza_Aero	Mendoza	10613	14,9	1,1	1014,6	934,5	11,9	0,9	2,1	24	7,6	0	0	0	0	0,36364912
Viedma_Aero	Rio_Negro	10718	4,7	0,2	1023,1	1022,2	25,9	5,5	7,2	7,1	0,9	0	1	0	0	0,661657747
Ushuaia_Aero_II	Ushuaia	11005	6,6	-0,5	1005,1	998,1	17,4	4,2	14,4	11,1	3,5	0	1	0	0	0,39209272
San_Rafael_Aero	Mendoza	10226	17,8	6,8	1015,1	930,4	20	1,9	4,1	28,2	8,3	0	0	0	0	0,554215929
Tucuman_Aero_II	Tucuman	10920	18,1	5,3	1007,6	956,2	7,4	3,4	6,2	30	8,5	0	0	0	0	0,074825751
Tucuman_Aero_II	Tucuman	10130	27,9	19,9	1007,4	957,9	11,3	3,6	7,7	34	12,3	0	1	0	0	0,69788202
Cordoba_Aero	Cordoba	10812	11,1	-1,8	1016	957,8	10,9	5,6	9,3	24	5,9	0	1	0	0	0,251075829
Concordia_Aero	Entre_Rios	10927	16,7	8,9	1016,6	1012,1	15	5	6,7	24,1	10,2	0	0	0	0	0,500579713
Dolores_Aero	Buenos_Aires	10712	9,7	8,6	1020,5	1019,4	7,4	2,5	5,1	13,3	8,4	0	0	0	0	0,910937456
San_Martin_Mza	Mendoza	10918	7,9	-3,9	1020,7	943,3	15	2,6	3,1	17,7	0,3	0	0	0	0	0,296545128
Mendoza_Aero	Mendoza	10420	21,2	9,7	1010	931,9	11,7	0,8	2,6	29,2	13	0	0	0	0	0,805990786
Posadas_Aero	Misiones	10922	15,8	13,3	1011,4	996,6	11,4	3	7,7	18	14	0	1	0	0	0,974054223
Pilar	Cordoba	10517	8,9	-1,5	1024,3	983,4	17,5	4,8	6,2	15,4	1,8	0	0	0	0	0,938650906
Formosa_Aero	Formosa	10321	22,3	18,1	1011	1004,1	13,4	1,7	5,1	28,2	16	0	0	0	0	0,249597857
Tandil_Aero	Buenos_Aires	10307	14,1	7,2	1012,9	992,3	17,2	2,2	4,6	26	3,8	0	0	0	0	0,505925555
Concordia_Aero	Entre_Rios	10925	12,8	5,4	1026,9	1022,3	14,3	4,3	7,7	19,2	5,9	0	0	0	0	0,31994556
Dolores_Aero	Buenos_Aires	10105	24,5	19,9	1008,4	1007,3	9,8	3,6	5,1	28,8	20	0	1	0	0	0,738906073
San_Rafael_Aero	Mendoza	10801	7,3	-1,8	1020	932,1	20	2,6	4,1	15,6	1,2	0	0	0	0	0,452369099
Mar_Del_Plata_Aero	Buenos_Aires	10705	11	9	1017,4	1014,8	7,7	4,5	7,7	13,4	9,2	1	1	0	0	0,219845473
Formosa_Aero	Formosa	10621	10,3	10,1	1014,1	1006,8	5	1,8	4,1	12,6	9	0	1	0	0	0,273025082
Cordoba_Aero	Cordoba	10322	18,9	13,1	1015,6	958,7	10,6	3,7	7,7	27	10,9	0	0	0	0	0,897182585
Chamical_Aero	La_Rioja	10630	12	6,2	1018,6	964	22,5	0,9	1,5	21	3,9	0	0	0	0	0,692215536
Pilar	Cordoba	10611	15,7	13,4	1018,3	978,6	4,8	2,9	5,7	24,6	8,7	1	0	0	0	0,734877828
Rio_Cuarto_Aero	Cordoba	10422	20,5	13,2	1015,6	967,4	11,7	6,9	11,8	28,4	14	0	0	0	0	0,59385374
Chamical_Aero	La_Rioja	10408	20,7	9,4	1016,3	963,3	20,8	3,2	5,1	27,2	13,7	0	0	0	0	0,582286602
Tandil_Aero	Buenos_Aires	10920	11,6	3,6	1011,5	990,6	16,6	4,1	9,3	20,5	5,2	0	0	0	0	0,354632029
Ceres_Aero	Santa_Fe	10105	24,5	20,8	1008,3	998,2	12,9	5,7	8,7	36,4	13	0	1	0	0	0,232314138
Villa_Dolores_Aero	Cordoba	10218	18,5	7,1	1015,6	950,8	29,9	1,6	5,1	26,5	11,6	0	0	0	0	0,599225074
Pilar	Cordoba	10911	22,8	5,7	1005,7	967,7	9	4,9	6,7	30,9	15,7	0	0	0	0	0,201820852
Oran_Aero	Salta	10611	21,2	18,1	1015	974,5	9,5	1,3	2,1	27,4	19,6	0	1	0	0	0,866738796
La_Plata	Buenos_Aires	10615	9,8	4,3	1020,7	1017,8	10	3,9	6,7	14	2,4	0	0	0	0	0,639153484
Monte_Caseros_Aero	Corrientes	10708	10,3	6	1027,8	1021,2	20	4,3	5,7	15,2	6,6	0	0	0	0	0,74003127
Tartagal_Aero	Salta	10814	10,2	-1,4	1031,7	978,4	10	3,1	6,2	17,2	2,2	0	0	0	0	0,868863162
Rosario_Aero	Santa_Fe	10923	8,7	2,8	1029,4	1026,3	12,2	2,9	7,7	18	1,6	0	1	0	0	0,117887201
Bahia_Blanca_Aero	Buenos_Aires	10903	5,9	0,8	1026,4	1016,1	12,4	4,7	7,7	16,5	0,5	0	0	0	0	0,067055708
San_Antonio_Oeste_Aero	Rio_Negro	11015	19,5	6,8	1015,2	1012,7	29,9	3,9	6,2	26,4	9,6	0	0	0	0	0,12304434
Tandil_Aero	Buenos_Aires	10530	8,4	2,6	1007	986	17,5	4,2	7,7	16,2	-0,6	0	0	0	0	0,816374336
Ushuaia_Aero_II	Ushuaia	10923	6,8	0,8	1015,8	1008,7	15,8	13,1	20,1	9,2	4	0	0	0	0	0,121587704
Mendoza_Aero	Mendoza	10609	12,1	0	1016,8	935,7	11,6	0,6	2,1	19	3,5	0	0	0	0	0,790245451
Catamarca_Aero_II	Catamarca	10113	29,3	16,7	1006,3	956,3	18,8	6,4	11,3	34,5	21,5	0	1	0	0	0,13889876
Villa_Dolores_Aero	Cordoba	10506	17,8	8,9	1017,6	952,4	29,9	4,3	9,3	25	12,9	0	0	0	0	0,911148104
Rio_Gallegos_Aero	Santa_Cruz	10114	15,9	6,7	1016,6	1014,3	17,1	2,9	8,2	23	7,5	0	0	0	0	0,159602749
La_Plata	Buenos_Aires	11013	18	16,1	1016,2	1013,5	9,5	4,3	7,7	20,4	15,9	0	1	0	0	0,958345476
Concordia_Aero	Entre_Rios	10508	13,3	7,9	1017,8	1013,2	15	2,7	5,1	21,4	6,5	0	0	0	0	0,386503742
Bahia_Blanca_Aero	Buenos_Aires	10202	20,3	11,2	1013,8	1004,2	15	6	8,2	34,4	14,4	0	0	0	0	0,151321472
Corrientes_Aero	Entre_Rios	10516	11,6	1,4	1024,3	1016,8	9,7	5	8,7	21,3	5	0	0	0	0	0,834388073
Reconquista_Aero	Santa_Fe	10825	10,4	0	1028,1	1021,6	10,8	6,5	9,3	14,6	7,9	0	0	0	0	0,795728597
Marcos_Juarez_Aero	Cordoba	10912	15,9	11,6	1007,2	993,8	18,8	7,7	12,9	28,9	12,5	0	0	0	0	0,18594739
San_Antonio_Oeste_Aero	Rio_Negro	10205	22,7	13,1	1015,6	1013,2	29,9	5,9	11,3	29	10,4	0	0	0	0	0,482739583
Santa_Rosa_Aero	La_Pampa	10629	7,1	-4,4	1016,5	993,3	29,9	2,7	4,1	19,4	0,1	0	0	0	0	0,842449598
Cordoba_Aero	Cordoba	10303	16,7	11,2	1018,2	961	11,1	3	6,2	26,5	12,9	0	0	0	0	0,253827693
San_Martin_Mza	Mendoza	10602	13,8	0,1	1017,1	941,6	15	1,9	2,6	24,1	5,9	0	0	0	0	0,744471177
Junin_Aero	Buenos_Aires	10117	23	18,6	1011,3	1001,9	11,4	4,4	5,7	30	18,5	0	1	0	0	0,023762865
Santiago_Del_Estero_Aero	Santiago_del_Estero	10903	19,2	6,3	1018,5	995,3	9,3	4,2	7,2	33,4	16,5	0	0	0	0	0,639002462
Santa_Rosa_Aero	La_Pampa	10219	18,1	10,3	1019	996,4	29,9	4,3	6,2	25,5	12,4	0	0	0	0	0,969317943
Corrientes_Aero	Entre_Rios	10626	11,8	8,1	1018,2	1010,7	10,1	1,4	3,1	18	7,4	1	0	0	0	0,103742941
Villa_Reynolds_Aero	San_Luis	10117	23,9	18,3	1013,4	958,9	13	2,3	5,1	33,1	16,8	0	0	0	0	0,594529914
Formosa_Aero	Formosa	10224	30,8	20,8	1006,4	999,7	13,5	4,8	8,2	37,6	23,5	0	0	0	0	0,10196075
Azul_Aero	Buenos_Aires	10203	16,2	8	1019,9	1002,4	16,9	2,1	5,1	26	7	0	0	0	0	0,848095966
Viedma_Aero	Rio_Negro	10726	8,2	1,2	1014,5	1013,6	22,2	2,2	4,1	17,8	0,8	0	0	0	0	0,214925825
Paso_De_Los_Libres_Aero	Corrientes	10829	13,2	6,6	1022,2	1013,7	10,6	2	5,1	23	4,7	0	0	0	0	0,931306652
Mendoza_Aero	Mendoza	10326	19,1	6,4	1017,7	938,1	11,7	0,9	3,1	27,8	10,6	0	0	0	0	0,399732344
Esquel_Aero	Chubut	10707	-3,4	-3,9	1031,1	933,1	5,1	1,3	5,1	1	-8	1	0	0	0	0,861005057
Santiago_Del_Estero_Aero	Santiago_del_Estero	10506	20,4	11,3	1016,3	993,1	13,5	1,5	5,1	30	9	0	0	0	0	0,956493454
Viedma_Aero	Rio_Negro	10220	23,8	6,8	1015,4	1014,6	29,9	4,3	7,2	32,1	8,8	0	0	0	0	0,256853117
Cordoba_Aero	Cordoba	11105	20,4	8,2	1015,2	958,6	12,4	6	10,3	30	11	0	0	0	0	0,135793268
Reconquista_Aero	Santa_Fe	10308	24,5	22,6	1010,1	1003,9	7,6	2,2	4,1	31,7	22	0	1	0	0	0,291260696
Chamical_Aero	La_Rioja	10920	17,7	0,3	1007,8	955	20	2,6	5,1	27,4	7,2	0	0	0	0	0,345161449
San_Antonio_Oeste_Aero	Rio_Negro	11019	16,9	9,8	1004,2	1001,7	29,9	5,6	10,3	22	10,8	0	0	0	0	0,205384146
Azul_Aero	Buenos_Aires	10510	16,1	12,9	1010,9	993,5	10,9	3,2	4,1	23,4	7,2	0	0	0	0	0,308343597
Rio_Gallegos_Aero	Santa_Cruz	10522	5	-2,6	998,4	996,2	15,9	10,3	16,5	9,6	-0,5	0	1	0	0	0,665253554
Rosario_Aero	Santa_Fe	10920	16	5,1	1011,6	1008,6	11,3	3,3	5,1	25	8,2	0	0	0	0	0,793980526
Mar_Del_Plata_Aero	Buenos_Aires	10822	6,3	3,2	1007,2	1004,6	7,1	7,3	11,3	12,3	3,7	1	1	0	1	0,240700174
Iguazu_Aero	Misiones	10322	21,7	18,3	1014,5	983,4	13	2,8	4,6	27,3	16	1	0	0	0	0,906071715
Concordia_Aero	Entre_Rios	10305	18,1	12	1015,1	1010,6	13	1,9	3,6	23,6	10,5	0	0	0	0	0,819207106
Ceres_Aero	Santa_Fe	10128	26,3	14,4	1013,9	1003,8	15	4,3	6,2	35	16	0	0	0	0	0,526607683
Junin_Aero	Buenos_Aires	10123	25,2	18	1010,5	1001,2	11,3	3,4	4,6	32,4	17	0	1	0	0	0,408850146
San_Martin_Mza	Mendoza	10710	7	0,8	1014,3	937,2	15	1,8	2,6	15,9	1,5	0	0	0	0	0,366011102
Chamical_Aero	La_Rioja	10213	32,6	15,9	1001,3	951,1	20	2,6	6,2	39,3	22,5	0	0	0	0	0,981074402
Azul_Aero	Buenos_Aires	10502	15,2	14,1	1014,2	996,6	8,2	2,9	4,6	17,7	13,9	1	1	0	0	0,644304771
Oran_Aero	Salta	10726	10,7	-0,2	1018,2	976	10	1,8	4,1	21,6	1,8	0	0	0	0	0,702576931
Mar_Del_Plata_Aero	Buenos_Aires	10502	14,7	13,1	1014	1011,5	8,2	1,4	3,6	19	11,5	0	1	0	0	0,379238554
San_Martin_Mza	Mendoza	10822	8,4	-6	1019,7	943,1	15	4,4	6,7	23	2,5	0	0	0	0	0,075900359
Gualeguaychu_Aero	Entre_Rios	10321	21,2	16,8	1009,6	1007	15	6,2	7,2	25,5	17,5	0	1	0	0	0,287544758
Cordoba_Aero	Cordoba	10831	19,9	-4,7	1008	951,9	10	4,1	8,2	32	11	0	0	0	0	0,947232384
Bahia_Blanca_Aero	Buenos_Aires	10726	11	1,5	1017,3	1007,2	14,3	9,4	14,4	17,2	5,8	0	0	0	0	0,00032321
Rio_Gallegos_Aero	Santa_Cruz	11102	13,5	-3,9	1001,2	998,9	17,2	12,2	20,6	19	10	0	0	0	0	0,439612948
La_Plata	Buenos_Aires	10210	26,7	20,8	1009,4	1006,8	9,5	5,1	7,7	31,5	22,8	0	0	0	0	0,184058872
La_Rioja_Aero	La_Rioja	11013	25,6	14,8	1008,3	960,2	20	2,3	4,1	30,7	15,6	0	0	0	0	0,497743351
General_Pico_Aero	La_Pampa	10731	13,3	11,1	1014,6	997,3	10,9	5,6	7,2	20,2	9,5	0	1	0	0	0,099294472
Concordia_Aero	Entre_Rios	11004	16,2	11,5	1017,5	1013	15	4,4	7,7	23,7	11,2	0	0	0	0	0,000339946
Villa_Reynolds_Aero	San_Luis	10123	24,8	16,3	1010,5	956,2	15	3,8	6,2	34,1	18,1	0	1	0	0	0,870987847
Oran_Aero	Salta	10627	13,4	10,1	1013,6	972,1	10	2,8	5,1	22,4	7,4	0	0	0	0	0,479788652
Bahia_Blanca_Aero	Buenos_Aires	11013	15,9	12,6	1016,6	1006,6	13,8	4,6	9,3	22,3	11	0	0	0	0	0,959193752
Ushuaia_Aero_II	Ushuaia	11002	7,8	3,2	1007,5	1000,5	16,9	3,5	6,7	11	4,6	0	0	0	0	0,928279434
Posadas_Aero	Misiones	10707	20,6	18,2	1015	1000,5	12,1	2,5	7,7	28,8	15	0	1	0	0	0,715795437
San_Martin_Mza	Mendoza	11010	17,4	-3,9	1015	940,5	15	2,8	4,6	26,9	8,1	0	0	0	0	0,54464503
Tartagal_Aero	Salta	10607	20,2	9,9	1011,7	961,5	10	3,3	8,2	30	10,8	0	0	0	0	0,783631893
El_Bolson	Rio_Negro	11021	6,6	-0,7	1019,2	978,2	29,9	0,8	4,1	14,5	-2	0	0	0	0	0,883583632
San_Juan_Aero_II	San_Juan	10111	32,8	14,9	1003,5	939,2	15	5,4	11,3	40,3	27	0	0	0	0	0,95428861
Presidencia_R_S_Penia_Aero	Chaco	10817	12	1,2	1023,7	1012,5	11,3	2,1	3,1	23	1,1	0	0	0	0	0,691506609
Tandil_Aero	Buenos_Aires	10623	1,9	-3,6	1022,4	1000,6	17,5	1,5	3,1	12	-7	0	0	0	0	0,804592002
Neuquen_Aero	Neuquen	10529	12,7	0,2	1008,2	976,1	11,1	5,9	8,2	17	0,3	0	0	0	0	0,209274303
Formosa_Aero	Formosa	10729	21,4	14,8	1017,8	1010,9	13,4	3,2	5,7	31	13,7	0	0	0	0	0,505744211
Rio_Cuarto_Aero	Cordoba	11106	23,8	7,9	1008,4	960,9	10,3	13	16,5	31,2	15,6	0	0	0	0	0,289839952
La_Rioja_Aero	La_Rioja	10624	14,4	6,4	1018	967,8	20	1,8	3,1	17	8,7	0	0	0	0	0,162772922
Viedma_Aero	Rio_Negro	10324	19,7	12,1	1007,4	1006,5	29,9	4,9	8,2	25,5	13,7	0	0	0	0	0,831072204
Iguazu_Aero	Misiones	10616	16,9	16,7	1013,3	981,7	10,3	2,3	4,1	19,3	13,9	0	0	0	0	0,903140713
Resistencia_Aero	Chaco	10724	6,8	-0,5	1028,6	1022,1	9,3	1	3,6	16	-2	1	0	0	0	0,590295156
Paso_De_Los_Libres_Aero	Corrientes	10507	15	9,4	1021,2	1012,9	11,1	5	8,7	23,8	12	0	0	0	0	0,23434219
Trelew_Aero	Chubut	10321	15,4	4,1	1012,9	1007,8	29,9	6	8,7	21	10	0	0	0	0	0,325945786
Bahia_Blanca_Aero	Buenos_Aires	10928	8,4	7,7	1023,7	1013,5	5,8	6,9	8,7	11,5	7	0	1	0	0	0,629921032
General_Pico_Aero	La_Pampa	10529	11,1	4,1	1008,4	991,1	15,3	6	12,9	19	5,5	0	0	0	0	0,163771214
Catamarca_Aero_II	Catamarca	10828	16,6	-4,6	1019,2	966	14,3	2,1	6,2	29,2	1,9	0	0	0	0	0,568402614
Iguazu_Aero	Misiones	10301	26,1	21,8	1010,6	980	13,5	2,8	5,1	34	19,5	0	0	0	0	0,780572829
San_Luis_Aero	San_Luis	10816	12,5	-7,2	1023,3	940,4	20	6,8	10,8	21,6	7,5	0	0	0	0	0,33070276
Cordoba_Aero	Cordoba	10401	17,4	14,8	1015,2	958,3	9,3	4	8,2	26,7	14	0	1	0	0	0,583636864
Monte_Caseros_Aero	Corrientes	10108	25,4	22,4	1007,3	1001,1	14,5	1,8	4,1	31,6	20,2	1	0	0	0	0,565598729
Tandil_Aero	Buenos_Aires	10514	9,5	1,7	1013,8	992,7	17,5	2,6	5,1	18,5	3,8	0	0	0	0	0,999909889
Bahia_Blanca_Aero	Buenos_Aires	11106	23,8	10,3	1009,5	999,8	11,1	11,7	15,4	30	18,5	0	0	0	0	0,67086814
Oran_Aero	Salta	10224	29,5	23,2	1001,1	962,1	10	2,3	3,1	37	23,4	0	0	0	0	0,066223948
Santiago_Del_Estero_Aero	Santiago_del_Estero	10128	30,1	14,8	1010,5	988,1	15	2,7	4,1	38,8	22	0	0	0	0	0,967793579
San_Juan_Aero_II	San_Juan	10619	8,3	-9,7	1024,8	953,7	15	4,4	7,2	16,7	-2,1	0	0	0	0	0,272731576
Rosario_Aero	Santa_Fe	10213	21,6	18,8	1008,4	1005,5	9,5	3,8	14,4	35,1	17,7	0	1	0	0	0,869845274
Gualeguaychu_Aero	Entre_Rios	11021	20,3	13,3	1012,4	1009,7	15	3,8	9,3	26,6	16	0	0	0	0	0,649038945
Presidencia_R_S_Penia_Aero	Chaco	10808	20,7	9,8	1004,4	993,8	11,7	6,2	9,8	35,6	16,5	0	0	0	0	0,220221054
Monte_Caseros_Aero	Corrientes	10209	27,3	19	1010,6	1004,4	16,3	2,9	5,1	34,6	21,4	0	0	0	0	0,594871783
Viedma_Aero	Rio_Negro	10922	8,2	2,6	1027,9	1027	26,7	7,1	11,3	12,7	1,6	0	1	0	0	0,761215343
Ceres_Aero	Santa_Fe	10101	21,5	13,3	1016,9	1006,7	15	7	8,2	37	16,8	0	1	0	0	0,368940229
Catamarca_Aero_II	Catamarca	10527	14,3	4,9	1005,7	953,2	20	1,8	4,6	25,1	4,9	0	0	0	0	0,168489569
Tartagal_Aero	Salta	10917	12	4,3	1019,6	967,2	10	2,6	6,2	14,5	8,8	0	0	0	0	0,765916987
Cordoba_Aero	Cordoba	10706	11,4	7,9	1017,2	958,8	9,8	3,6	7,2	18,4	8	0	1	0	0	0,718382155
Formosa_Aero	Formosa	10507	16,7	11,8	1021,3	1014,1	13,2	2,1	6,7	25	11,9	0	0	0	0	0,723923498
